id;set;series;publisher;generation;release_date;name;set_num;rarity;nationalPokedexNumbers
swsh5-179;Battle Styles;Sword & Shield;TPCI;Eighth;3/19/2021;Houndoom;179;Rare Secret;[229]
swsh5-180;Battle Styles;Sword & Shield;TPCI;Eighth;3/19/2021;Exp. Share;180;Rare Secret;
swsh5-181;Battle Styles;Sword & Shield;TPCI;Eighth;3/19/2021;Level Ball;181;Rare Secret;
swsh5-182;Battle Styles;Sword & Shield;TPCI;Eighth;3/19/2021;Rapid Strike Energy;182;Rare Secret;
swsh5-183;Battle Styles;Sword & Shield;TPCI;Eighth;3/19/2021;Single Strike Energy;183;Rare Secret;
swsh6-1;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Weedle;1;Common;[13]
swsh6-2;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Kakuna;2;Uncommon;[14]
swsh6-3;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Beedrill;3;Rare Holo;[15]
swsh6-4;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ledyba;4;Common;[165]
swsh6-5;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ledian;5;Uncommon;[166]
swsh6-6;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Heracross;6;Common;[214]
swsh6-7;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Celebi V;7;Rare Holo V;[251]
swsh6-8;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Celebi VMAX;8;Rare Holo VMAX;[251]
swsh6-9;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Snover;9;Common;[459]
swsh6-10;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Abomasnow;10;Rare;[460]
swsh6-11;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Deerling;11;Common;[585]
swsh6-12;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sawsbuck;12;Rare;[586]
swsh6-13;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Bounsweet;13;Common;[761]
swsh6-14;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Steenee;14;Uncommon;[762]
swsh6-15;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tsareena;15;Rare;[763]
swsh6-16;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Grookey;16;Common;[810]
swsh6-17;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Thwackey;17;Uncommon;[811]
swsh6-18;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rillaboom;18;Rare Holo;[812]
swsh6-19;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zarude;19;Rare Holo;[893]
swsh6-20;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blaziken V;20;Rare Holo V;[257]
swsh6-21;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blaziken VMAX;21;Rare Holo VMAX;[257]
swsh6-22;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Castform Sunny Form;22;Common;[351]
swsh6-23;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Larvesta;23;Common;[636]
swsh6-24;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Volcarona;24;Rare;[637]
swsh6-25;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Volcanion V;25;Rare Holo V;[721]
swsh6-26;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Scorbunny;26;Common;[813]
swsh6-27;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Raboot;27;Uncommon;[814]
swsh6-28;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Cinderace;28;Rare Holo;[815]
swsh6-29;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Lapras;29;Common;[131]
swsh6-30;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sneasel;30;Common;[215]
swsh6-31;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Weavile;31;Rare Holo;[461]
swsh6-32;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Delibird;32;Common;[225]
swsh6-33;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Castform Rainy Form;33;Common;[351]
swsh6-34;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Castform Snowy Form;34;Common;[351]
swsh6-35;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Snorunt;35;Common;[361]
swsh6-36;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Froslass;36;Rare Holo;[478]
swsh6-37;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Spheal;37;Common;[363]
swsh6-38;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sealeo;38;Uncommon;[364]
swsh6-39;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Walrein;39;Rare;[365]
swsh6-40;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tapu Fini;40;Rare Holo;[788]
swsh6-41;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sobble;41;Common;[816]
swsh6-42;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Drizzile;42;Uncommon;[817]
swsh6-43;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Inteleon;43;Rare Holo;[818]
swsh6-44;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rapid Strike Urshifu;44;Rare Holo;[892]
swsh6-45;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex V;45;Rare Holo V;[898]
swsh6-46;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex VMAX;46;Rare Holo VMAX;[898]
swsh6-47;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Mareep;47;Common;[179]
swsh6-48;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Flaaffy;48;Uncommon;[180]
swsh6-49;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ampharos;49;Rare;[181]
swsh6-50;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blitzle;50;Common;[522]
swsh6-51;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zebstrika;51;Rare;[523]
swsh6-52;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Thundurus;52;Rare Holo;[642]
swsh6-53;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zeraora V;53;Rare Holo V;[807]
swsh6-54;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowpoke;54;Common;[79]
swsh6-55;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Gastly;55;Common;[92]
swsh6-56;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Haunter;56;Uncommon;[93]
swsh6-57;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Gengar;57;Rare Holo;[94]
swsh6-58;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Articuno V;58;Rare Holo V;[144]
swsh6-59;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ralts;59;Common;[280]
swsh6-60;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Kirlia;60;Uncommon;[281]
swsh6-61;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Gardevoir;61;Rare Holo;[282]
swsh6-62;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shuppet;62;Common;[353]
swsh6-63;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Banette;63;Rare;[354]
swsh6-64;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Cresselia;64;Rare Holo;[488]
swsh6-65;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Golett;65;Common;[622]
swsh6-66;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Golurk;66;Rare;[623]
swsh6-67;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Swirlix;67;Common;[684]
swsh6-68;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Slurpuff;68;Rare;[685]
swsh6-69;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Inkay;69;Common;[686]
swsh6-70;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Malamar;70;Rare;[687]
swsh6-71;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Hatenna;71;Common;[856]
swsh6-72;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Hattrem;72;Uncommon;[857]
swsh6-73;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Hatterene;73;Rare Holo;[858]
swsh6-74;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex V;74;Rare Holo V;[898]
swsh6-75;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex VMAX;75;Rare Holo VMAX;[898]
swsh6-76;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Diglett;76;Common;[50]
swsh6-77;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Dugtrio;77;Rare;[51]
swsh6-78;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Farfetch'd;78;Common;[83]
swsh6-79;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Sirfetch'd;79;Rare;[865]
swsh6-80;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Zapdos V;80;Rare Holo V;[145]
swsh6-81;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Gallade;81;Rare;[475]
swsh6-82;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Yamask;82;Common;[562]
swsh6-83;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Runerigus;83;Rare Holo;[867]
swsh6-84;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Crabrawler;84;Common;[739]
swsh6-85;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Crabominable;85;Uncommon;[740]
swsh6-86;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rockruff;86;Common;[744]
swsh6-87;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Lycanroc;87;Rare Holo;[745]
swsh6-88;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Passimian;88;Rare;[766]
swsh6-89;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sandaconda V;89;Rare Holo V;[844]
swsh6-90;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sandaconda VMAX;90;Rare Holo VMAX;[844]
swsh6-91;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Clobbopus;91;Common;[852]
swsh6-92;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Grapploct;92;Rare Holo;[853]
swsh6-93;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Kubfu;93;Common;[891]
swsh6-94;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Koffing;94;Common;[109]
swsh6-95;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Weezing;95;Rare;[110]
swsh6-96;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Weezing;96;Rare;[110]
swsh6-97;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Moltres V;97;Rare Holo V;[146]
swsh6-98;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking;98;Rare Holo;[199]
swsh6-99;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking V;99;Rare Holo V;[199]
swsh6-100;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking VMAX;100;Rare Holo VMAX;[199]
swsh6-101;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Qwilfish;101;Common;[211]
swsh6-102;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Seviper;102;Rare;[336]
swsh6-103;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Spiritomb;103;Rare;[442]
swsh6-104;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Liepard V;104;Rare Holo V;[510]
swsh6-105;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Venipede;105;Common;[543]
swsh6-106;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Whirlipede;106;Uncommon;[544]
swsh6-107;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Scolipede;107;Rare;[545]
swsh6-108;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Single Strike Urshifu;108;Rare Holo;[892]
swsh6-109;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Aron;109;Common;[304]
swsh6-110;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Lairon;110;Uncommon;[305]
swsh6-111;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Aggron;111;Rare;[306]
swsh6-112;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Metagross V;112;Rare Holo V;[376]
swsh6-113;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Metagross VMAX;113;Rare Holo VMAX;[376]
swsh6-114;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Cobalion;114;Rare Holo;[638]
swsh6-115;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tauros;115;Rare Holo;[128]
swsh6-116;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Porygon;116;Common;[137]
swsh6-117;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Porygon2;117;Uncommon;[233]
swsh6-118;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Porygon-Z;118;Rare Holo;[474]
swsh6-119;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blissey V;119;Rare Holo V;[242]
swsh6-120;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zangoose;120;Rare;[335]
swsh6-121;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Castform;121;Common;[351]
swsh6-122;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Kecleon;122;Rare;[352]
swsh6-123;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shaymin;123;Rare Holo;[492]
swsh6-124;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tornadus V;124;Rare Holo V;[641]
swsh6-125;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tornadus VMAX;125;Rare Holo VMAX;[641]
swsh6-126;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Furfrou;126;Common;[676]
swsh6-127;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Skwovet;127;Common;[819]
swsh6-128;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Greedent;128;Rare Holo;[820]
swsh6-129;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Agatha;129;Uncommon;
swsh6-130;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Avery;130;Uncommon;
swsh6-131;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Brawly;131;Uncommon;
swsh6-132;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Caitlin;132;Uncommon;
swsh6-133;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Crushing Gloves;133;Uncommon;
swsh6-134;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Doctor;134;Uncommon;
swsh6-135;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Dyna Tree Hill;135;Uncommon;
swsh6-136;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Echoing Horn;136;Uncommon;
swsh6-137;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Expedition Uniform;137;Uncommon;
swsh6-138;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Fire-Resistant Gloves;138;Uncommon;
swsh6-139;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Flannery;139;Uncommon;
swsh6-140;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Fog Crystal;140;Uncommon;
swsh6-141;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Chestplate;141;Uncommon;
swsh6-142;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Honey;142;Uncommon;
swsh6-143;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Justified Gloves;143;Uncommon;
swsh6-144;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Karen's Conviction;144;Uncommon;
swsh6-145;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Klara;145;Uncommon;
swsh6-146;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Melony;146;Uncommon;
swsh6-147;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Old Cemetery;147;Uncommon;
swsh6-148;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Path to the Peak;148;Uncommon;
swsh6-149;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peonia;149;Uncommon;
swsh6-150;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peony;150;Uncommon;
swsh6-151;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rapid Strike Scroll of the Skies;151;Uncommon;
swsh6-152;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rugged Helmet;152;Uncommon;
swsh6-153;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Siebold;153;Uncommon;
swsh6-154;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Single Strike Scroll of Piercing;154;Uncommon;
swsh6-155;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Weeding Gloves;155;Uncommon;
swsh6-156;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Welcoming Lantern;156;Uncommon;
swsh6-157;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Impact Energy;157;Uncommon;
swsh6-158;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Lucky Energy;158;Uncommon;
swsh6-159;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Spiral Energy;159;Uncommon;
swsh6-160;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Celebi V;160;Rare Ultra;[251]
swsh6-161;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blaziken V;161;Rare Ultra;[257]
swsh6-162;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Volcanion V;162;Rare Ultra;[721]
swsh6-163;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex V;163;Rare Ultra;[898]
swsh6-164;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex V;164;Rare Ultra;[898]
swsh6-165;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zeraora V;165;Rare Ultra;[807]
swsh6-166;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Zeraora V;166;Rare Ultra;[807]
swsh6-167;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Rapidash V;167;Rare Ultra;[78]
swsh6-168;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Rapidash V;168;Rare Ultra;[78]
swsh6-169;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Articuno V;169;Rare Ultra;[144]
swsh6-170;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Articuno V;170;Rare Ultra;[144]
swsh6-171;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex V;171;Rare Ultra;[898]
swsh6-172;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex V;172;Rare Ultra;[898]
swsh6-173;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Zapdos V;173;Rare Ultra;[145]
swsh6-174;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Zapdos V;174;Rare Ultra;[145]
swsh6-175;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sandaconda V;175;Rare Ultra;[844]
swsh6-176;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Moltres V;176;Rare Ultra;[146]
swsh6-177;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Moltres V;177;Rare Ultra;[146]
swsh6-178;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking V;178;Rare Ultra;[199]
swsh6-179;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking V;179;Rare Ultra;[199]
swsh6-180;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Liepard V;180;Rare Ultra;[510]
swsh6-181;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Metagross V;181;Rare Ultra;[376]
swsh6-182;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blissey V;182;Rare Ultra;[242]
swsh6-183;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blissey V;183;Rare Ultra;[242]
swsh6-184;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tornadus V;184;Rare Ultra;[641]
swsh6-185;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tornadus V;185;Rare Ultra;[641]
swsh6-186;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Agatha;186;Rare Ultra;
swsh6-187;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Avery;187;Rare Ultra;
swsh6-188;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Brawly;188;Rare Ultra;
swsh6-189;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Caitlin;189;Rare Ultra;
swsh6-190;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Doctor;190;Rare Ultra;
swsh6-191;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Flannery;191;Rare Ultra;
swsh6-192;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Honey;192;Rare Ultra;
swsh6-193;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Karen's Conviction;193;Rare Ultra;
swsh6-194;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Klara;194;Rare Ultra;
swsh6-195;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Melony;195;Rare Ultra;
swsh6-196;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peonia;196;Rare Ultra;
swsh6-197;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peony;197;Rare Ultra;
swsh6-198;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Siebold;198;Rare Ultra;
swsh6-199;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Celebi VMAX;199;Rare Rainbow;[251]
swsh6-200;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blaziken VMAX;200;Rare Rainbow;[257]
swsh6-201;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Blaziken VMAX;201;Rare Rainbow;[257]
swsh6-202;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex VMAX;202;Rare Rainbow;[898]
swsh6-203;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Ice Rider Calyrex VMAX;203;Rare Rainbow;[898]
swsh6-204;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex VMAX;204;Rare Rainbow;[898]
swsh6-205;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Shadow Rider Calyrex VMAX;205;Rare Rainbow;[898]
swsh6-206;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Sandaconda VMAX;206;Rare Rainbow;[844]
swsh6-207;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Galarian Slowking VMAX;207;Rare Rainbow;[199]
swsh6-208;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Metagross VMAX;208;Rare Rainbow;[376]
swsh6-209;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Tornadus VMAX;209;Rare Rainbow;[641]
swsh6-210;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Agatha;210;Rare Rainbow;
swsh6-211;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Avery;211;Rare Rainbow;
swsh6-212;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Brawly;212;Rare Rainbow;
swsh6-213;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Caitlin;213;Rare Rainbow;
swsh6-214;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Doctor;214;Rare Rainbow;
swsh6-215;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Flannery;215;Rare Rainbow;
swsh6-216;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Karen's Conviction;216;Rare Rainbow;
swsh6-217;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Klara;217;Rare Rainbow;
swsh6-218;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Melony;218;Rare Rainbow;
swsh6-219;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peonia;219;Rare Rainbow;
swsh6-220;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Peony;220;Rare Rainbow;
swsh6-221;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Siebold;221;Rare Rainbow;
swsh6-222;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Electrode;222;Rare Secret;[101]
swsh6-223;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Bronzong;223;Rare Secret;[437]
swsh6-224;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Snorlax;224;Rare Secret;[143]
swsh6-225;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Echoing Horn;225;Rare Secret;
swsh6-226;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Fan of Waves;226;Rare Secret;
swsh6-227;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Fog Crystal;227;Rare Secret;
swsh6-228;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Rugged Helmet;228;Rare Secret;
swsh6-229;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Urn of Vitality;229;Rare Secret;
swsh6-230;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Welcoming Lantern;230;Rare Secret;
swsh6-231;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Water Energy;231;Rare Secret;
swsh6-232;Chilling Reign;Sword & Shield;TPCI;Eighth;6/18/2021;Psychic Energy;232;Rare Secret;
